,feature,relative_score,score
0,articleID,0.0,0.0
1,colorCode,0.00807127303960548,20.0458
2,sizeCode,0.01463920312717238,36.3579
3,productGroup,0.01943679861594365,48.273199999999996
4,quantity,0.018865128068415896,46.85339999999999
5,price,0.011357351951803157,28.2071
6,rrp,0.01285123282617805,31.917299999999997
7,voucherID,0.0011755926874325855,2.9197
8,voucherAmount,0.009848734394769073,24.460299999999997
9,deviceID,0.005371279244312578,13.340100000000001
10,paymentMethod,0.014047158914547494,34.887499999999996
11,t_wsv,0.021520348117487435,53.44789999999998
12,t_ssv,0.022722756735660515,56.4342
13,t_isChristmas,0.01255041928479336,31.170199999999998
14,t_singleItemPrice,0.022727024736649237,56.44479999999999
15,t_singleItemPrice_diff_rrp,0.018836540514623485,46.78240000000001
16,t_isGift,0.0035723168275642644,8.8722
17,t_sizeCodeNumerized,0.020341131655630465,50.519200000000005
18,t_unisize,0.004178976930367524,10.3789
19,t_isTypePants,0.01552714865362889,38.563199999999995
20,t_isTypeBelt,0.01795777521670876,44.599900000000005
21,t_isTypeTop,0.021836824417217553,54.2339
22,t_reducedPaymentMethod_A,0.021829254755086604,54.2151
23,t_paymentWithFee_A,0.004188841649633921,10.4034
24,t_isWeekend_A,0.0020842339922683955,5.176399999999999
25,t_isOneSize_A,0.002685579225915882,6.669899999999999
26,t_customer_boughtArticleCount,0.02092625043268873,51.972399999999986
27,t_customer_orderCount,0.005059715172135526,12.566299999999998
28,t_customer_voucherCount,0.020943282172483372,52.014700000000005
29,t_order_boughtArticleTypeCount,0.010177128885939407,25.275900000000004
30,t_order_boughtArticleCount,0.006872045290093815,17.067400000000003
31,t_order_duplicateCount,0.020024574827579807,49.73299999999999
32,t_order_sameArticlesCount,0.008059918546409056,20.0176
33,t_order_totalPrice,0.01107981109505511,27.517800000000005
34,t_order_meanPrice,0.010460105404324039,25.978699999999993
35,t_order_cheapestPrice,0.017634816387175015,43.7978
36,t_order_mostExpensivePrice,0.02242898942232325,55.70459999999999
37,t_order_totalPrice_diff_voucherAmount,0.017617341741617394,43.7544
38,t_order_priceStd_A,0.005360206600238049,13.312599999999996
39,t_order_hasVoucher_A,0.007750085833123659,19.2481
40,t_order_sameArticlesCount_DiffSize,0.0068623818916287715,17.0434
41,t_order_sameArticlesCount_DiffColor,0.013457530551538874,33.423100000000005
42,t_article_boughtCountGlobal,0.0023754646635085874,5.899699999999999
43,t_article_availableSizes,0.021831912189664484,54.221699999999984
44,t_article_availableColors,0.010146165746691,25.198999999999995
45,t_article_priceChangeSTD_A,0.02212588082380311,54.95179999999999
46,t_order_article_sameArticlesCount,0.01103874165157868,27.415799999999997
47,t_order_article_sameArticlesCount_DiffSize,0.01673893882114511,41.57279999999999
48,t_order_article_sameArticlesCount_DiffColor,0.003876270973450095,9.6271
49,t_voucher_is10PercentVoucher,0.020940101303821956,52.00679999999999
50,t_voucher_is15PercentVoucher,0.003579564376413046,8.8902
51,t_voucher_isGiftVoucher,0.007184656230437909,17.843799999999998
52,t_voucher_isValueVoucher,0.004171890438159827,10.3613
53,t_unisizeOffset,0.016146975136840772,40.1026
54,productPrice,0.02154084257506538,53.49879999999999
55,totalSavings,0.0161342919263554,40.071099999999994
56,relativeSavings,0.01313896051547467,32.63190000000001
57,orderYear,0.012241069741431217,30.401900000000005
58,orderMonth,0.011355016630507439,28.2013
59,orderDay,0.020922183752501357,51.962299999999985
60,orderWeekDay,0.0053862977760936615,13.377399999999996
61,orderDayOfYear,0.008667826838180718,21.5274
62,orderWeek,0.005351952447382493,13.292099999999998
63,orderWeekOfYear,0.014327800111636412,35.5845
64,orderQuarter,0.005958129380262501,14.797599999999997
65,orderTotalDay,0.02183042241573446,54.21799999999999
66,orderSeason,0.014651081054452326,36.3874
67,orderIsOnGermanHoliday,0.010151722200808403,25.212800000000005
68,colorReturnProb,0.00986343081326799,24.496799999999997
69,sizeReturnProb,0.022430599988734083,55.70859999999998
70,customerReturnProb,0.02391884388067104,59.404799999999994
71,productGroupReturnProb,0.02212813561677828,54.957399999999986
72,surplusArticleQuantity,0.002966985442049949,7.3688
73,surplusArticleSizeQuantity,0.00836040997451158,20.7639
74,surplusArticleColorQuantity,0.02152771645881703,53.466199999999986
75,totalOrderShare,0.02302506005097523,57.18499999999999
76,voucherSavings,0.005657637952159978,14.0513
77,customerAvgUnisize,0.0053699102628633625,13.336699999999999
