,feature,relative_score,score
0,articleID,0.009693289896733107,24.2256
1,colorCode,0.005848480165799368,14.616600000000002
2,sizeCode,0.013860721137298634,34.64089999999999
3,productGroup,0.021161498253810578,52.8871
4,quantity,0.004459603169541264,11.1455
5,price,0.017265232332701153,43.14949999999998
6,rrp,0.009168484772048674,22.913999999999994
7,voucherID,0.016398999781291182,40.98459999999999
8,voucherAmount,0.02060088186146889,51.486
9,deviceID,0.02033967967681351,50.8332
10,paymentMethod,0.016940610193591308,42.33819999999999
11,t_wsv,0.01023406004465245,25.5771
12,t_ssv,0.006608719367461777,16.516599999999997
13,t_isChristmas,0.011917629763028636,29.784699999999994
14,t_singleItemPrice,0.01777679329024084,44.428
15,t_singleItemPrice_diff_rrp,0.017572929146426625,43.91849999999999
16,t_isGift,0.019767259570551275,49.40259999999999
17,t_sizeCodeNumerized,0.010267590594704716,25.660899999999998
18,t_unisize,0.0128661281985764,32.1552
19,t_isTypePants,0.016422607209132276,41.04359999999999
20,t_isTypeBelt,0.014983714475922701,37.44749999999999
21,t_isTypeTop,0.00496628259115448,12.4118
22,t_reducedPaymentMethod_A,0.014148251605885277,35.359500000000004
23,t_paymentWithFee_A,0.017273795026867246,43.17089999999998
24,t_isWeekend_A,0.018646706999890444,46.60209999999999
25,t_isOneSize_A,0.018655389731825216,46.62379999999999
26,t_customer_boughtArticleCount,0.019765178915894095,49.3974
27,t_customer_orderCount,0.010334371606682324,25.827799999999996
28,t_customer_voucherCount,0.013109764856414421,32.7641
29,t_order_boughtArticleTypeCount,0.0052694979948490995,13.1696
30,t_order_boughtArticleCount,0.005789061470301014,14.468099999999998
31,t_order_duplicateCount,0.01007396967381817,25.177
32,t_order_sameArticlesCount,0.013890890629827762,34.71629999999998
33,t_order_totalPrice,0.010227738055501782,25.5613
34,t_order_meanPrice,0.0021910493917806297,5.4759
35,t_order_cheapestPrice,0.006968112446900292,17.4148
36,t_order_mostExpensivePrice,0.01865110838474217,46.61309999999999
37,t_order_totalPrice_diff_voucherAmount,0.0016630032473417436,4.1562
38,t_order_priceStd_A,0.017235983129731937,43.07639999999999
39,t_order_hasVoucher_A,0.007177778416200873,17.9388
40,t_order_sameArticlesCount_DiffSize,0.0036267411178253126,9.064
41,t_order_sameArticlesCount_DiffColor,0.007506561864625085,18.7605
42,t_article_boughtCountGlobal,0.015018325365893127,37.534000000000006
43,t_article_availableSizes,0.007764963168011182,19.406299999999998
44,t_article_availableColors,0.012527061514634962,31.307799999999993
45,t_article_priceChangeSTD_A,0.02116065798942979,52.885
46,t_order_article_sameArticlesCount,0.013375368425921533,33.4279
47,t_order_article_sameArticlesCount_DiffSize,0.014509045125958431,36.2612
48,t_order_article_sameArticlesCount_DiffColor,0.002487142554533358,6.2158999999999995
49,t_voucher_is10PercentVoucher,0.014141729553786798,35.34319999999999
50,t_voucher_is15PercentVoucher,0.009144997381976267,22.855300000000003
51,t_voucher_isGiftVoucher,0.012176991368564203,30.432899999999997
52,t_voucher_isValueVoucher,0.019225769196019833,48.049299999999995
53,t_unisizeOffset,0.006111282854037194,15.2734
54,productPrice,0.011900344324338211,29.741500000000002
55,totalSavings,0.0125282618923218,31.3108
56,relativeSavings,0.01835157413928718,45.86449999999999
57,orderYear,0.019514860155599355,48.77179999999999
58,orderMonth,0.005519176553710858,13.793599999999998
59,orderDay,0.00888739633038139,22.211499999999997
60,orderWeekDay,0.020885131297711513,52.196400000000004
61,orderDayOfYear,0.01164054258031747,29.0922
62,orderWeek,0.01051026695039327,26.267399999999995
63,orderWeekOfYear,0.012775819783936816,31.929499999999994
64,orderQuarter,0.020326235446720953,50.7996
65,orderTotalDay,0.013359963578940474,33.389399999999995
66,orderSeason,0.006895289533898945,17.232799999999997
67,orderIsOnGermanHoliday,0.003624580437989009,9.0586
68,colorReturnProb,0.007725550767293421,19.3078
69,sizeReturnProb,0.007469230118564502,18.667199999999994
70,customerReturnProb,0.022271607538595938,55.66149999999999
71,productGroupReturnProb,0.011457965134149808,28.6359
72,surplusArticleQuantity,0.019770020439230995,49.40949999999999
73,surplusArticleSizeQuantity,0.01865226874983945,46.61600000000001
74,surplusArticleColorQuantity,0.018634103034178666,46.570599999999985
75,totalOrderShare,0.021157456982264896,52.87699999999999
76,voucherSavings,0.013864922459202561,34.651399999999995
77,customerAvgUnisize,0.013307947212510942,33.25939999999999
