,feature,relative_score,score
0,articleID,0.02074844712137201,52.876599999999996
1,colorCode,0.019063547617726554,48.5827
2,sizeCode,0.018793227566476795,47.893800000000006
3,productGroup,0.008673510589098375,22.104100000000003
4,quantity,0.007576456155531694,19.3083
5,price,0.021025751781291024,53.58330000000001
6,rrp,0.0036510668440391026,9.3046
7,voucherID,0.017384573259637597,44.3039
8,voucherAmount,0.001958280226109832,4.9906
9,deviceID,0.015147928910496003,38.6039
10,paymentMethod,0.02129367823069346,54.266100000000016
11,t_wsv,0.021310551161748383,54.3091
12,t_ssv,0.009515038215619262,24.2487
13,t_isChristmas,0.012047822124462114,30.703400000000002
14,t_singleItemPrice,0.020176062364864498,51.41790000000001
15,t_singleItemPrice_diff_rrp,0.012610710952329416,32.1379
16,t_isGift,0.02186504276346277,55.72220000000001
17,t_sizeCodeNumerized,0.011761139254026524,29.9728
18,t_unisize,0.014289528352920185,36.4163
19,t_isTypePants,0.016278650727423447,41.48550000000001
20,t_isTypeBelt,0.0025071213578895424,6.3892999999999995
21,t_isTypeTop,0.019325313485325218,49.24980000000001
22,t_reducedPaymentMethod_A,0.015698810489752125,40.0078
23,t_paymentWithFee_A,0.008143975229595464,20.7546
24,t_isWeekend_A,0.004470345745192215,11.392500000000002
25,t_isOneSize_A,0.019619961948793712,50.00070000000001
26,t_customer_boughtArticleCount,0.010915923126298278,27.818799999999996
27,t_customer_orderCount,0.012311157567042628,31.374500000000005
28,t_customer_voucherCount,0.013729935632514779,34.9902
29,t_order_boughtArticleTypeCount,0.007272311763422982,18.533199999999997
30,t_order_boughtArticleCount,0.001955611948640681,4.9838000000000005
31,t_order_duplicateCount,0.011756705204702787,29.961499999999997
32,t_order_sameArticlesCount,0.0016795629487071524,4.2803
33,t_order_totalPrice,0.017102756071645756,43.5857
34,t_order_meanPrice,0.005301788852454691,13.511399999999998
35,t_order_cheapestPrice,0.006727159132850629,17.1439
36,t_order_mostExpensivePrice,0.004754478056282289,12.1166
37,t_order_totalPrice_diff_voucherAmount,0.013719066325765444,34.96250000000001
38,t_order_priceStd_A,0.003363834622359866,8.5726
39,t_order_hasVoucher_A,0.01792438933527165,45.67960000000001
40,t_order_sameArticlesCount_DiffSize,0.019629536356183017,50.0251
41,t_order_sameArticlesCount_DiffColor,0.010619430412226107,27.0632
42,t_article_boughtCountGlobal,0.01821189623257271,46.4123
43,t_article_availableSizes,0.0033541817362214652,8.548
44,t_article_availableColors,0.003633409125493248,9.2596
45,t_article_priceChangeSTD_A,0.01429145108227296,36.421200000000006
46,t_order_article_sameArticlesCount,0.020455054317889,52.12890000000001
47,t_order_article_sameArticlesCount_DiffSize,0.00474996552820946,12.1051
48,t_order_article_sameArticlesCount_DiffColor,0.016824391948613997,42.87630000000001
49,t_voucher_is10PercentVoucher,0.014553491625493443,37.089000000000006
50,t_voucher_is15PercentVoucher,0.004469717915199473,11.390900000000002
51,t_voucher_isGiftVoucher,0.014308559449575167,36.46480000000001
52,t_voucher_isValueVoucher,0.010905485452668954,27.7922
53,t_unisizeOffset,0.011768947889561248,29.9927
54,productPrice,0.01850619154167029,47.16230000000001
55,totalSavings,0.012915130020059949,32.9137
56,relativeSavings,0.00391714904283786,9.982700000000001
57,orderYear,0.019626868078713867,50.0183
58,orderMonth,0.020744562423291923,52.86670000000001
59,orderDay,0.021864101018473654,55.7198
60,orderWeekDay,0.020177906615468172,51.4226
61,orderDayOfYear,0.0047704484817226505,12.1573
62,orderWeek,0.02072580600225877,52.8189
63,orderWeekOfYear,0.019620589778786456,50.00230000000001
64,orderQuarter,0.009799523681080252,24.973699999999997
65,orderTotalDay,0.010053951785638744,25.622099999999993
66,orderSeason,0.008950462094646467,22.8099
67,orderIsOnGermanHoliday,0.012888918117862991,32.8469
68,colorReturnProb,0.008970984287534206,22.8622
69,sizeReturnProb,0.018776158438549136,47.850300000000004
70,customerReturnProb,0.02241976980142443,57.1359
71,productGroupReturnProb,0.01681505297747196,42.8525
72,surplusArticleQuantity,0.015957986558630725,40.6683
73,surplusArticleSizeQuantity,0.01739010601144863,44.318
74,surplusArticleColorQuantity,0.003930215754561792,10.016000000000002
75,totalOrderShare,0.020452739194790768,52.12300000000001
76,voucherSavings,0.00810701173877281,20.660400000000003
77,customerAvgUnisize,0.0013916244182860817,3.5465
